82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /media/mod_languages/images/en.gif HTTP/1.1" 200 1313 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:38 -0500] "GET /media/mod_languages/images/uk.gif HTTP/1.1" 200 335 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /modules/mod_slideshowck/themes/default/images/camera_skins.png HTTP/1.1" 200 24485 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /modules/mod_globalnews/thumbs/00/b_48_48_16777215_590_info_icon48.png HTTP/1.1" 200 3286 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /modules/mod_globalnews/thumbs/05/b_48_48_16777215_585_new_green48.png HTTP/1.1" 200 2357 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /modules/mod_globalnews/thumbs/00/b_48_48_16777215_580_info_icon48.png HTTP/1.1" 200 3286 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /modules/mod_globalnews/thumbs/06/b_48_48_16777215_536_info_icon48.png HTTP/1.1" 200 3286 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /modules/mod_globalnews/thumbs/00/b_48_48_16777215_560_new_green48.png HTTP/1.1" 200 2357 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /images/information/logo.png HTTP/1.1" 200 84186 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:39 -0500] "GET /images/banners/highway/highway.jpg HTTP/1.1" 200 334007 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:43 -0500] "GET /en/download/download-documentation.html HTTP/1.1" 200 7471 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:44 -0500] "GET /media/com_phocadownload/images/up.png HTTP/1.1" 200 1111 "http://www.tariscope.com/en/download/download-documentation.html" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:44 -0500] "GET /images/information/files_download2.png HTTP/1.1" 200 91423 "http://www.tariscope.com/en/download/download-documentation.html" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:44 -0500] "GET /media/com_phocadownload/images/folder.png HTTP/1.1" 200 679 "http://www.tariscope.com/en/download/download-documentation.html" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:46 -0500] "GET /en/download/download-documentation/category/3-doc-tariscope-4-0-en.html HTTP/1.1" 200 7485 "http://www.tariscope.com/en/download/download-documentation.html" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:46 -0500] "GET /media/com_phocadownload/images/mime/16/icon-pdf.png HTTP/1.1" 200 1083 "http://www.tariscope.com/en/download/download-documentation/category/3-doc-tariscope-4-0-en.html" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
82.222.168.106 - - [01/Dec/2017:01:28:49 -0500] "GET /en/download/download-documentation/category/3-doc-tariscope-4-0-en.html?download=19:ts-4x-admin-guide HTTP/1.1" 303 461 "http://www.tariscope.com/en/download/download-documentation/category/3-doc-tariscope-4-0-en.html" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
157.55.39.93 - - [01/Dec/2017:01:29:22 -0500] "GET /ru/news.html HTTP/1.1" 200 8605 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.167 - - [01/Dec/2017:01:30:28 -0500] "GET /en/support/kb/60-support_en/user-s-guide/371-other-features-of-view.html HTTP/1.1" 200 7158 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
217.182.132.31 - - [01/Dec/2017:01:31:29 -0500] "GET /en/17-downloads_en.feed?type=atom HTTP/1.1" 200 915 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
183.82.97.191 - - [01/Dec/2017:01:31:36 -0500] "GET / HTTP/1.1" 301 606 "http://91430.118.fileflash.com/info/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:36 -0500] "GET /en/ HTTP/1.1" 200 8752 "http://91430.118.fileflash.com/info/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /templates/it_zen/assets/css/animations.css HTTP/1.1" 200 4047 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /templates/it_zen/assets/less/template_responsive.css HTTP/1.1" 200 5677 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /media/mod_languages/css/template.css HTTP/1.1" 200 508 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /modules/mod_slideshowck/themes/default/css/camera.css HTTP/1.1" 200 3601 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /templates/it_zen/assets/less/template.css HTTP/1.1" 200 38472 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /media/jui/js/jquery-noconflict.js?5c3c712deec8f5e07670dabc552ece4f HTTP/1.1" 200 316 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /media/jui/js/jquery-migrate.min.js?5c3c712deec8f5e07670dabc552ece4f HTTP/1.1" 200 4365 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:37 -0500] "GET /media/jui/js/jquery.min.js?5c3c712deec8f5e07670dabc552ece4f HTTP/1.1" 200 34113 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /media/system/js/caption.js?5c3c712deec8f5e07670dabc552ece4f HTTP/1.1" 200 685 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /media/jui/js/bootstrap.min.js?5c3c712deec8f5e07670dabc552ece4f HTTP/1.1" 200 8052 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /templates/it_zen/assets/js/template.js HTTP/1.1" 200 2981 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /templates/it_zen/assets/js/jquery.stellar.min.js HTTP/1.1" 200 3749 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /media/system/js/html5fallback.js HTTP/1.1" 200 2695 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /modules/mod_globalnews/scripts/slider.js HTTP/1.1" 200 2410 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /modules/mod_slideshowck/assets/jquery.easing.1.3.js HTTP/1.1" 200 1150 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
183.82.97.191 - - [01/Dec/2017:01:31:38 -0500] "GET /modules/mod_slideshowck/assets/camera.min.js HTTP/1.1" 200 9961 "http://www.tariscope.com/en/" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
